07/10 03:38:29 PM | 
07/10 06:02:12 PM | Train: [  1/600] Step 000/071 Loss: 1.004 Recall: 0.562 FA: 76 F1: 0.513208
07/10 06:02:12 PM | [59 76 53 68]
07/10 06:02:27 PM | Train: [  1/600] Step 050/071 Loss: 0.516 Recall: 0.858 FA: 15 F1: 0.873646
07/10 06:02:27 PM | [100  15  20 121]
07/10 06:02:33 PM | Train: [  1/600] Step 071/071 Loss: 0.473 Recall: 0.864 FA: 2 F1: 0.883721
07/10 06:02:33 PM | [25  2  3 19]
07/10 06:02:33 PM | Train: [  1/600] Final Recall 86.0915% FA 1354 F1: 85.6421%
07/10 06:02:33 PM | [7819 1354 1259 7793]
07/10 06:02:34 PM | Valid: [  1/600] Step 000/061 Loss: 1.514 Recall: 0.846 FA: 78 F1: 0.215686
07/10 06:02:34 PM | [165  78   2  11]
07/10 06:02:38 PM | Valid: [  1/600] Final Recall 94.4444% FA 2372 F1: 26.1780%
07/10 06:02:38 PM | [4608 2372   25  425]
07/10 06:02:38 PM | Valid: Time Spent: 4.590704s
07/10 06:02:38 PM | [0.2617801047120419]
07/10 06:02:53 PM | Model size = 1.320 MB
07/10 06:02:53 PM | Epoch 0 LR 0.05
07/10 06:02:54 PM | Train: [  1/600] Step 000/071 Loss: 0.952 Recall: 0.664 FA: 58 F1: 0.639175
07/10 06:02:54 PM | [58 58 47 93]
07/10 06:03:13 PM | Train: [  1/600] Step 050/071 Loss: 0.613 Recall: 0.831 FA: 13 F1: 0.862595
07/10 06:03:13 PM | [107  13  23 113]
07/10 06:03:21 PM | Train: [  1/600] Step 071/071 Loss: 0.566 Recall: 0.778 FA: 3 F1: 0.823529
07/10 06:03:21 PM | [19  3  6 21]
07/10 06:03:22 PM | Train: [  1/600] Final Recall 83.6491% FA 1743 F1: 82.5194%
07/10 06:03:22 PM | [7351 1743 1493 7638]
07/10 06:03:22 PM | Valid: [  1/600] Step 000/061 Loss: 1.270 Recall: 0.950 FA: 95 F1: 0.283582
07/10 06:03:22 PM | [141  95   1  19]
07/10 06:03:27 PM | Valid: [  1/600] Final Recall 92.5856% FA 2431 F1: 28.2811%
07/10 06:03:27 PM | [4723 2431   39  487]
07/10 06:03:27 PM | Valid: Time Spent: 5.020824s
07/10 06:03:27 PM | [0.28281068524970965]
07/10 06:03:43 PM | Model size = 1.354 MB
07/10 06:03:43 PM | Epoch 0 LR 0.05
07/10 06:03:45 PM | Train: [  1/600] Step 000/071 Loss: 1.013 Recall: 0.528 FA: 82 F1: 0.483516
07/10 06:03:45 PM | [49 82 59 66]
07/10 06:04:02 PM | Train: [  1/600] Step 050/071 Loss: 0.538 Recall: 0.860 FA: 7 F1: 0.898785
07/10 06:04:02 PM | [120   7  18 111]
07/10 06:04:09 PM | Train: [  1/600] Step 071/071 Loss: 0.503 Recall: 0.933 FA: 3 F1: 0.918033
07/10 06:04:09 PM | [16  3  2 28]
07/10 06:04:10 PM | Train: [  1/600] Final Recall 85.3755% FA 1528 F1: 84.4667%
07/10 06:04:10 PM | [7589 1528 1332 7776]
07/10 06:04:10 PM | Valid: [  1/600] Step 000/061 Loss: 0.518 Recall: 0.571 FA: 37 F1: 0.271186
07/10 06:04:10 PM | [205  37   6   8]
07/10 06:04:15 PM | Valid: [  1/600] Final Recall 64.9351% FA 872 F1: 36.7197%
07/10 06:04:15 PM | [6096  872  162  300]
07/10 06:04:15 PM | Valid: Time Spent: 5.122772s
07/10 06:04:15 PM | [0.3671970624235006]
07/10 06:04:29 PM | Model size = 1.163 MB
07/10 06:04:29 PM | Epoch 0 LR 0.05
07/10 06:04:30 PM | Train: [  1/600] Step 000/071 Loss: 0.954 Recall: 0.485 FA: 33 F1: 0.560345
07/10 06:04:30 PM | [89 33 69 65]
07/10 06:04:46 PM | Train: [  1/600] Step 050/071 Loss: 0.562 Recall: 0.887 FA: 17 F1: 0.880597
07/10 06:04:46 PM | [106  17  15 118]
07/10 06:04:52 PM | Train: [  1/600] Step 071/071 Loss: 0.514 Recall: 1.000 FA: 4 F1: 0.923077
07/10 06:04:52 PM | [21  4  0 24]
07/10 06:04:52 PM | Train: [  1/600] Final Recall 86.6746% FA 1530 F1: 85.2603%
07/10 06:04:52 PM | [7502 1530 1225 7968]
07/10 06:04:52 PM | Valid: [  1/600] Step 000/061 Loss: 0.295 Recall: 0.600 FA: 24 F1: 0.428571
07/10 06:04:52 PM | [212  24   8  12]
07/10 06:04:55 PM | Valid: [  1/600] Final Recall 65.6250% FA 645 F1: 43.7500%
07/10 06:04:55 PM | [6555  645  165  315]
07/10 06:04:55 PM | Valid: Time Spent: 3.396104s
07/10 06:04:55 PM | [0.4375]
07/10 06:05:11 PM | Model size = 1.479 MB
07/10 06:05:11 PM | Epoch 0 LR 0.05
07/10 06:05:13 PM | Train: [  1/600] Step 000/071 Loss: 0.950 Recall: 0.407 FA: 39 F1: 0.468293
07/10 06:05:13 PM | [99 39 70 48]
07/10 06:05:35 PM | Train: [  1/600] Step 050/071 Loss: 0.531 Recall: 0.891 FA: 11 F1: 0.903704
07/10 06:05:35 PM | [108  11  15 122]
07/10 06:05:42 PM | Train: [  1/600] Step 071/071 Loss: 0.494 Recall: 0.792 FA: 4 F1: 0.808511
07/10 06:05:42 PM | [21  4  5 19]
07/10 06:05:42 PM | Train: [  1/600] Final Recall 84.6715% FA 1468 F1: 84.2991%
07/10 06:05:42 PM | [7702 1468 1388 7667]
07/10 06:05:43 PM | Valid: [  1/600] Step 000/061 Loss: 0.232 Recall: 0.692 FA: 23 F1: 0.400000
07/10 06:05:43 PM | [220  23   4   9]
07/10 06:05:48 PM | Valid: [  1/600] Final Recall 63.0342% FA 770 F1: 38.4866%
07/10 06:05:48 PM | [6192  770  173  295]
07/10 06:05:48 PM | Valid: Time Spent: 5.265297s
07/10 06:05:48 PM | [0.38486627527723416]
07/10 06:06:00 PM | Model size = 1.517 MB
07/10 06:06:00 PM | Epoch 0 LR 0.05
07/10 06:06:01 PM | Train: [  1/600] Step 000/071 Loss: 1.022 Recall: 0.476 FA: 99 F1: 0.418440
07/10 06:06:01 PM | [33 99 65 59]
07/10 06:06:21 PM | Train: [  1/600] Step 050/071 Loss: 0.547 Recall: 0.830 FA: 15 F1: 0.854962
07/10 06:06:21 PM | [106  15  23 112]
07/10 06:06:29 PM | Train: [  1/600] Step 071/071 Loss: 0.494 Recall: 0.926 FA: 2 F1: 0.925926
07/10 06:06:29 PM | [20  2  2 25]
07/10 06:06:29 PM | Train: [  1/600] Final Recall 85.7365% FA 1534 F1: 84.5678%
07/10 06:06:29 PM | [7682 1534 1285 7724]
07/10 06:06:30 PM | Valid: [  1/600] Step 000/061 Loss: 0.453 Recall: 0.905 FA: 56 F1: 0.395833
07/10 06:06:30 PM | [179  56   2  19]
07/10 06:06:34 PM | Valid: [  1/600] Final Recall 94.9686% FA 1964 F1: 31.3062%
07/10 06:06:34 PM | [5239 1964   24  453]
07/10 06:06:34 PM | Valid: Time Spent: 4.456938s
07/10 06:06:34 PM | [0.31306150656530757]
07/10 06:06:50 PM | Model size = 1.362 MB
07/10 06:06:50 PM | Epoch 0 LR 0.05
07/10 06:06:52 PM | Train: [  1/600] Step 000/071 Loss: 1.037 Recall: 0.326 FA: 46 F1: 0.387097
07/10 06:06:52 PM | [81 46 87 42]
07/10 06:07:12 PM | Train: [  1/600] Step 050/071 Loss: 0.578 Recall: 0.969 FA: 15 F1: 0.930403
07/10 06:07:12 PM | [110  15   4 127]
07/10 06:07:19 PM | Train: [  1/600] Step 071/071 Loss: 0.533 Recall: 0.857 FA: 4 F1: 0.857143
07/10 06:07:19 PM | [17  4  4 24]
07/10 06:07:19 PM | Train: [  1/600] Final Recall 85.4030% FA 1574 F1: 84.3968%
07/10 06:07:19 PM | [7382 1574 1353 7916]
07/10 06:07:19 PM | Valid: [  1/600] Step 000/061 Loss: 0.131 Recall: 0.000 FA: 3 F1: 0.000000
07/10 06:07:19 PM | [243   3  10   0]
07/10 06:07:25 PM | Valid: [  1/600] Final Recall 17.0635% FA 175 F1: 22.4837%
07/10 06:07:25 PM | [6751  175  418   86]
07/10 06:07:25 PM | Valid: Time Spent: 5.443038s
07/10 06:07:25 PM | [0.22483660130718958]
07/10 06:07:40 PM | Model size = 1.572 MB
07/10 06:07:40 PM | Epoch 0 LR 0.05
07/10 06:07:42 PM | Train: [  1/600] Step 000/071 Loss: 0.930 Recall: 0.669 FA: 30 F1: 0.706349
07/10 06:07:42 PM | [93 30 44 89]
07/10 06:08:05 PM | Train: [  1/600] Step 050/071 Loss: 0.546 Recall: 0.912 FA: 19 F1: 0.889680
07/10 06:08:05 PM | [100  19  12 125]
07/10 06:08:15 PM | Train: [  1/600] Step 071/071 Loss: 0.502 Recall: 0.880 FA: 3 F1: 0.880000
07/10 06:08:15 PM | [21  3  3 22]
07/10 06:08:15 PM | Train: [  1/600] Final Recall 85.7455% FA 1504 F1: 84.8131%
07/10 06:08:15 PM | [7580 1504 1303 7838]
07/10 06:08:16 PM | Valid: [  1/600] Step 000/061 Loss: 1.023 Recall: 0.826 FA: 72 F1: 0.333333
07/10 06:08:16 PM | [161  72   4  19]
07/10 06:08:22 PM | Valid: [  1/600] Final Recall 86.1635% FA 1949 F1: 28.9743%
07/10 06:08:22 PM | [5254 1949   66  411]
07/10 06:08:22 PM | Valid: Time Spent: 6.156349s
07/10 06:08:22 PM | [0.28974268593584773]
07/10 06:08:40 PM | Model size = 1.186 MB
07/10 06:08:40 PM | Epoch 0 LR 0.05
07/10 06:08:41 PM | Train: [  1/600] Step 000/071 Loss: 0.993 Recall: 0.648 FA: 81 F1: 0.540541
07/10 06:08:41 PM | [67 81 38 70]
07/10 06:08:56 PM | Train: [  1/600] Step 050/071 Loss: 0.616 Recall: 0.851 FA: 11 F1: 0.880309
07/10 06:08:56 PM | [111  11  20 114]
07/10 06:09:02 PM | Train: [  1/600] Step 071/071 Loss: 0.567 Recall: 0.870 FA: 7 F1: 0.800000
07/10 06:09:02 PM | [19  7  3 20]
07/10 06:09:02 PM | Train: [  1/600] Final Recall 83.8266% FA 1677 F1: 82.8258%
07/10 06:09:02 PM | [7527 1677 1459 7562]
07/10 06:09:02 PM | Valid: [  1/600] Step 000/061 Loss: 0.692 Recall: 0.818 FA: 53 F1: 0.246575
07/10 06:09:02 PM | [192  53   2   9]
07/10 06:09:07 PM | Valid: [  1/600] Final Recall 82.3409% FA 1427 F1: 34.6436%
07/10 06:09:07 PM | [5516 1427   86  401]
07/10 06:09:07 PM | Valid: Time Spent: 5.633377s
07/10 06:09:07 PM | [0.3464362850971922]
07/10 06:09:23 PM | Model size = 1.316 MB
07/10 06:09:23 PM | Epoch 0 LR 0.05
07/10 06:09:25 PM | Train: [  1/600] Step 000/071 Loss: 0.858 Recall: 0.684 FA: 39 F1: 0.694030
07/10 06:09:25 PM | [81 39 43 93]
07/10 06:09:41 PM | Train: [  1/600] Step 050/071 Loss: 0.518 Recall: 0.958 FA: 30 F1: 0.865900
07/10 06:09:41 PM | [108  30   5 113]
07/10 06:09:49 PM | Train: [  1/600] Step 071/071 Loss: 0.479 Recall: 0.895 FA: 7 F1: 0.790698
07/10 06:09:49 PM | [23  7  2 17]
07/10 06:09:49 PM | Train: [  1/600] Final Recall 86.2221% FA 1404 F1: 85.4860%
07/10 06:09:49 PM | [7763 1404 1248 7810]
07/10 06:09:49 PM | Valid: [  1/600] Step 000/061 Loss: 0.585 Recall: 0.632 FA: 55 F1: 0.279070
07/10 06:09:49 PM | [182  55   7  12]
07/10 06:09:52 PM | Valid: [  1/600] Final Recall 76.5408% FA 1352 F1: 34.3750%
07/10 06:09:52 PM | [5825 1352  118  385]
07/10 06:09:52 PM | Valid: Time Spent: 3.621386s
07/10 06:09:52 PM | [0.34375]
07/10 06:09:58 PM | Model size = 1.645 MB
07/10 06:09:58 PM | Epoch 0 LR 0.05
07/10 06:09:59 PM | Train: [  1/600] Step 000/071 Loss: 0.961 Recall: 0.715 FA: 63 F1: 0.650350
07/10 06:09:59 PM | [63 63 37 93]
07/10 06:10:21 PM | Train: [  1/600] Step 050/071 Loss: 0.560 Recall: 0.942 FA: 26 F1: 0.873563
07/10 06:10:21 PM | [109  26   7 114]
07/10 06:10:31 PM | Train: [  1/600] Step 071/071 Loss: 0.505 Recall: 0.800 FA: 4 F1: 0.816327
07/10 06:10:31 PM | [20  4  5 20]
07/10 06:10:31 PM | Train: [  1/600] Final Recall 85.6921% FA 1629 F1: 84.1108%
07/10 06:10:31 PM | [7580 1629 1290 7726]
07/10 06:10:31 PM | Valid: [  1/600] Step 000/061 Loss: 1.384 Recall: 0.900 FA: 84 F1: 0.295082
07/10 06:10:31 PM | [152  84   2  18]
07/10 06:10:36 PM | Valid: [  1/600] Final Recall 90.0648% FA 2591 F1: 24.0277%
07/10 06:10:36 PM | [4376 2591   46  417]
07/10 06:10:36 PM | Valid: Time Spent: 4.879963s
07/10 06:10:36 PM | [0.24027657735522906]
07/10 06:10:52 PM | Model size = 1.549 MB
07/10 06:10:52 PM | Epoch 0 LR 0.05
07/10 06:10:53 PM | Train: [  1/600] Step 000/071 Loss: 0.940 Recall: 0.703 FA: 41 F1: 0.694981
07/10 06:10:53 PM | [87 41 38 90]
07/10 06:11:15 PM | Train: [  1/600] Step 050/071 Loss: 0.497 Recall: 0.926 FA: 20 F1: 0.893617
07/10 06:11:15 PM | [100  20  10 126]
07/10 06:11:24 PM | Train: [  1/600] Step 071/071 Loss: 0.460 Recall: 0.800 FA: 1 F1: 0.872727
07/10 06:11:24 PM | [18  1  6 24]
07/10 06:11:24 PM | Train: [  1/600] Final Recall 86.1314% FA 1307 F1: 85.9722%
07/10 06:11:24 PM | [7739 1307 1273 7906]
07/10 06:11:26 PM | Valid: [  1/600] Step 000/061 Loss: 0.268 Recall: 0.714 FA: 32 F1: 0.357143
07/10 06:11:26 PM | [210  32   4  10]
07/10 06:11:31 PM | Valid: [  1/600] Final Recall 68.5714% FA 841 F1: 40.3119%
07/10 06:11:31 PM | [6349  841  154  336]
07/10 06:11:31 PM | Valid: Time Spent: 6.506831s
07/10 06:11:31 PM | [0.40311937612477505]
07/10 06:11:59 PM | Model size = 1.509 MB
07/10 06:11:59 PM | Epoch 0 LR 0.05
07/10 06:12:01 PM | Train: [  1/600] Step 000/071 Loss: 0.965 Recall: 0.794 FA: 85 F1: 0.656535
07/10 06:12:01 PM | [ 35  85  28 108]
07/10 06:12:24 PM | Train: [  1/600] Step 050/071 Loss: 0.546 Recall: 0.949 FA: 19 F1: 0.899598
07/10 06:12:24 PM | [119  19   6 112]
07/10 06:12:34 PM | Train: [  1/600] Step 071/071 Loss: 0.498 Recall: 1.000 FA: 3 F1: 0.943396
07/10 06:12:34 PM | [21  3  0 25]
07/10 06:12:34 PM | Train: [  1/600] Final Recall 86.0498% FA 1632 F1: 84.3431%
07/10 06:12:34 PM | [7525 1632 1265 7803]
07/10 06:12:34 PM | Valid: [  1/600] Step 000/061 Loss: 0.307 Recall: 0.667 FA: 23 F1: 0.416667
07/10 06:12:34 PM | [218  23   5  10]
07/10 06:12:39 PM | Valid: [  1/600] Final Recall 64.1700% FA 785 F1: 39.7243%
07/10 06:12:39 PM | [6401  785  177  317]
07/10 06:12:39 PM | Valid: Time Spent: 5.048583s
07/10 06:12:39 PM | [0.39724310776942356]
07/10 06:12:54 PM | Model size = 1.500 MB
07/10 06:12:54 PM | Epoch 0 LR 0.05
07/10 06:12:55 PM | Train: [  1/600] Step 000/071 Loss: 0.956 Recall: 0.569 FA: 38 F1: 0.611570
07/10 06:12:55 PM | [88 38 56 74]
07/10 06:13:15 PM | Train: [  1/600] Step 050/071 Loss: 0.579 Recall: 0.931 FA: 26 F1: 0.864000
07/10 06:13:15 PM | [114  26   8 108]
07/10 06:13:23 PM | Train: [  1/600] Step 071/071 Loss: 0.525 Recall: 0.963 FA: 3 F1: 0.928571
07/10 06:13:23 PM | [19  3  1 26]
07/10 06:13:23 PM | Train: [  1/600] Final Recall 84.4629% FA 1460 F1: 84.1972%
07/10 06:13:23 PM | [7735 1460 1403 7627]
07/10 06:13:24 PM | Valid: [  1/600] Step 000/061 Loss: 0.473 Recall: 0.824 FA: 38 F1: 0.405797
07/10 06:13:24 PM | [201  38   3  14]
07/10 06:13:29 PM | Valid: [  1/600] Final Recall 81.2500% FA 1253 F1: 36.0076%
07/10 06:13:29 PM | [5713 1253   87  377]
07/10 06:13:29 PM | Valid: Time Spent: 5.331720s
07/10 06:13:29 PM | [0.3600764087870105]
07/10 06:13:46 PM | Model size = 1.463 MB
07/10 06:13:46 PM | Epoch 0 LR 0.05
07/10 06:13:47 PM | Train: [  1/600] Step 000/071 Loss: 0.955 Recall: 0.604 FA: 32 F1: 0.655870
07/10 06:13:47 PM | [90 32 53 81]
07/10 06:14:06 PM | Train: [  1/600] Step 050/071 Loss: 0.518 Recall: 0.876 FA: 6 F1: 0.911290
07/10 06:14:06 PM | [121   6  16 113]
07/10 06:14:13 PM | Train: [  1/600] Step 071/071 Loss: 0.487 Recall: 0.893 FA: 2 F1: 0.909091
07/10 06:14:13 PM | [19  2  3 25]
07/10 06:14:13 PM | Train: [  1/600] Final Recall 85.2077% FA 1341 F1: 85.1983%
07/10 06:14:13 PM | [7832 1341 1339 7713]
07/10 06:14:13 PM | Valid: [  1/600] Step 000/061 Loss: 0.324 Recall: 0.583 FA: 36 F1: 0.254545
07/10 06:14:13 PM | [208  36   5   7]
07/10 06:14:17 PM | Valid: [  1/600] Final Recall 57.0565% FA 822 F1: 35.3529%
07/10 06:14:17 PM | [6362  822  213  283]
07/10 06:14:17 PM | Valid: Time Spent: 4.057866s
07/10 06:14:17 PM | [0.35352904434728294]
07/10 06:14:35 PM | Model size = 1.480 MB
07/10 06:14:35 PM | Epoch 0 LR 0.05
07/10 06:14:36 PM | Train: [  1/600] Step 000/071 Loss: 0.949 Recall: 0.625 FA: 40 F1: 0.645161
07/10 06:14:36 PM | [88 40 48 80]
07/10 06:14:59 PM | Train: [  1/600] Step 050/071 Loss: 0.559 Recall: 0.916 FA: 18 F1: 0.892193
07/10 06:14:59 PM | [107  18  11 120]
07/10 06:15:09 PM | Train: [  1/600] Step 071/071 Loss: 0.521 Recall: 0.875 FA: 1 F1: 0.913043
07/10 06:15:09 PM | [24  1  3 21]
07/10 06:15:09 PM | Train: [  1/600] Final Recall 86.0827% FA 1507 F1: 85.0279%
07/10 06:15:09 PM | [7528 1507 1279 7911]
07/10 06:15:09 PM | Valid: [  1/600] Step 000/061 Loss: 0.668 Recall: 0.957 FA: 74 F1: 0.369748
07/10 06:15:09 PM | [159  74   1  22]
07/10 06:15:16 PM | Valid: [  1/600] Final Recall 89.5966% FA 2069 F1: 28.4943%
07/10 06:15:16 PM | [4890 2069   49  422]
07/10 06:15:16 PM | Valid: Time Spent: 7.471210s
07/10 06:15:16 PM | [0.28494260634706287]
07/10 06:15:33 PM | Model size = 1.407 MB
07/10 06:15:33 PM | Epoch 0 LR 0.05
07/10 06:15:34 PM | Train: [  1/600] Step 000/071 Loss: 1.084 Recall: 0.594 FA: 96 F1: 0.512987
07/10 06:15:34 PM | [27 96 54 79]
07/10 06:15:51 PM | Train: [  1/600] Step 050/071 Loss: 0.605 Recall: 0.800 FA: 12 F1: 0.847059
07/10 06:15:51 PM | [109  12  27 108]
07/10 06:15:58 PM | Train: [  1/600] Step 071/071 Loss: 0.557 Recall: 0.920 FA: 5 F1: 0.867925
07/10 06:15:58 PM | [19  5  2 23]
07/10 06:15:58 PM | Train: [  1/600] Final Recall 83.5493% FA 1740 F1: 82.4537%
07/10 06:15:58 PM | [7379 1740 1498 7608]
07/10 06:15:59 PM | Valid: [  1/600] Step 000/061 Loss: 0.167 Recall: 0.375 FA: 1 F1: 0.521739
07/10 06:15:59 PM | [239   1  10   6]
07/10 06:16:03 PM | Valid: [  1/600] Final Recall 21.6535% FA 161 F1: 28.2413%
07/10 06:16:03 PM | [7011  161  398  110]
07/10 06:16:03 PM | Valid: Time Spent: 4.657359s
07/10 06:16:03 PM | [0.28241335044929394]
07/10 06:16:19 PM | Model size = 1.350 MB
07/10 06:16:19 PM | Epoch 0 LR 0.05
07/10 06:16:21 PM | Train: [  1/600] Step 000/071 Loss: 1.050 Recall: 0.456 FA: 78 F1: 0.438462
07/10 06:16:21 PM | [53 78 68 57]
07/10 06:16:39 PM | Train: [  1/600] Step 050/071 Loss: 0.602 Recall: 0.949 FA: 24 F1: 0.880952
07/10 06:16:39 PM | [115  24   6 111]
07/10 06:16:47 PM | Train: [  1/600] Step 071/071 Loss: 0.546 Recall: 1.000 FA: 6 F1: 0.869565
07/10 06:16:47 PM | [23  6  0 20]
07/10 06:16:47 PM | Train: [  1/600] Final Recall 84.5729% FA 1584 F1: 83.8412%
07/10 06:16:47 PM | [7417 1584 1423 7801]
07/10 06:16:47 PM | Valid: [  1/600] Step 000/061 Loss: 0.199 Recall: 0.294 FA: 11 F1: 0.303030
07/10 06:16:47 PM | [228  11  12   5]
07/10 06:16:53 PM | Valid: [  1/600] Final Recall 27.7207% FA 281 F1: 29.9003%
07/10 06:16:53 PM | [6662  281  352  135]
07/10 06:16:53 PM | Valid: Time Spent: 6.316908s
07/10 06:16:53 PM | [0.29900332225913623]
07/10 06:17:22 PM | Model size = 1.415 MB
07/10 06:17:22 PM | Epoch 0 LR 0.05
07/10 06:17:24 PM | Train: [  1/600] Step 000/071 Loss: 0.915 Recall: 0.598 FA: 37 F1: 0.633333
07/10 06:17:24 PM | [92 37 51 76]
07/10 06:17:43 PM | Train: [  1/600] Step 050/071 Loss: 0.512 Recall: 0.891 FA: 16 F1: 0.879668
07/10 06:17:43 PM | [121  16  13 106]
07/10 06:17:51 PM | Train: [  1/600] Step 071/071 Loss: 0.479 Recall: 1.000 FA: 1 F1: 0.979592
07/10 06:17:51 PM | [24  1  0 24]
07/10 06:17:51 PM | Train: [  1/600] Final Recall 87.3543% FA 1470 F1: 85.9086%
07/10 06:17:51 PM | [7574 1470 1161 8020]
07/10 06:17:51 PM | Valid: [  1/600] Step 000/061 Loss: 0.177 Recall: 0.583 FA: 14 F1: 0.424242
07/10 06:17:51 PM | [230  14   5   7]
07/10 06:17:55 PM | Valid: [  1/600] Final Recall 60.8051% FA 536 F1: 44.3243%
07/10 06:17:55 PM | [6672  536  185  287]
07/10 06:17:55 PM | Valid: Time Spent: 3.943453s
07/10 06:17:55 PM | [0.44324324324324327]
07/10 06:18:10 PM | Model size = 1.478 MB
07/10 06:18:10 PM | Epoch 0 LR 0.05
07/10 06:18:11 PM | Train: [  1/600] Step 000/071 Loss: 1.039 Recall: 0.515 FA: 89 F1: 0.474576
07/10 06:18:11 PM | [31 89 66 70]
07/10 06:18:34 PM | Train: [  1/600] Step 050/071 Loss: 0.520 Recall: 0.917 FA: 11 F1: 0.917293
07/10 06:18:34 PM | [112  11  11 122]
07/10 06:18:43 PM | Train: [  1/600] Step 071/071 Loss: 0.482 Recall: 0.769 FA: 3 F1: 0.816327
07/10 06:18:43 PM | [20  3  6 20]
07/10 06:18:43 PM | Train: [  1/600] Final Recall 86.5707% FA 1477 F1: 85.4300%
07/10 06:18:43 PM | [7574 1477 1232 7942]
07/10 06:18:44 PM | Valid: [  1/600] Step 000/061 Loss: 0.365 Recall: 0.812 FA: 26 F1: 0.472727
07/10 06:18:44 PM | [214  26   3  13]
07/10 06:18:49 PM | Valid: [  1/600] Final Recall 67.1548% FA 774 F1: 40.8137%
07/10 06:18:49 PM | [6178  774  157  321]
07/10 06:18:49 PM | Valid: Time Spent: 5.773291s
07/10 06:18:49 PM | [0.4081373172282263]
07/10 06:19:04 PM | Model size = 1.345 MB
07/10 06:19:04 PM | Epoch 0 LR 0.05
07/10 06:19:06 PM | Train: [  1/600] Step 000/071 Loss: 0.978 Recall: 0.541 FA: 46 F1: 0.573705
07/10 06:19:06 PM | [77 46 61 72]
07/10 06:19:25 PM | Train: [  1/600] Step 050/071 Loss: 0.520 Recall: 0.913 FA: 15 F1: 0.903226
07/10 06:19:25 PM | [103  15  12 126]
07/10 06:19:32 PM | Train: [  1/600] Step 071/071 Loss: 0.483 Recall: 0.667 FA: 1 F1: 0.780488
07/10 06:19:32 PM | [24  1  8 16]
07/10 06:19:33 PM | Train: [  1/600] Final Recall 85.9122% FA 1427 F1: 85.2280%
07/10 06:19:33 PM | [7705 1427 1281 7812]
07/10 06:19:33 PM | Valid: [  1/600] Step 000/061 Loss: 0.247 Recall: 0.741 FA: 18 F1: 0.615385
07/10 06:19:33 PM | [211  18   7  20]
07/10 06:19:37 PM | Valid: [  1/600] Final Recall 71.6832% FA 791 F1: 43.6671%
07/10 06:19:37 PM | [6384  791  143  362]
07/10 06:19:37 PM | Valid: Time Spent: 4.266495s
07/10 06:19:37 PM | [0.43667068757539207]
07/10 06:19:53 PM | Model size = 1.282 MB
07/10 06:19:53 PM | Epoch 0 LR 0.05
07/10 06:19:54 PM | Train: [  1/600] Step 000/071 Loss: 1.240 Recall: 0.368 FA: 90 F1: 0.352490
07/10 06:19:54 PM | [41 90 79 46]
07/10 06:20:12 PM | Train: [  1/600] Step 050/071 Loss: 0.535 Recall: 0.862 FA: 8 F1: 0.896000
07/10 06:20:12 PM | [118   8  18 112]
07/10 06:20:19 PM | Train: [  1/600] Step 071/071 Loss: 0.502 Recall: 0.800 FA: 2 F1: 0.851064
07/10 06:20:19 PM | [22  2  5 20]
07/10 06:20:19 PM | Train: [  1/600] Final Recall 85.6840% FA 1521 F1: 84.5556%
07/10 06:20:19 PM | [7749 1521 1282 7673]
07/10 06:20:19 PM | Valid: [  1/600] Step 000/061 Loss: 0.259 Recall: 0.867 FA: 26 F1: 0.481481
07/10 06:20:19 PM | [215  26   2  13]
07/10 06:20:24 PM | Valid: [  1/600] Final Recall 76.9547% FA 967 F1: 40.9414%
07/10 06:20:24 PM | [5977  967  112  374]
07/10 06:20:24 PM | Valid: Time Spent: 4.690262s
07/10 06:20:24 PM | [0.4094143404488232]
07/10 06:20:41 PM | Model size = 1.329 MB
07/10 06:20:41 PM | Epoch 0 LR 0.05
07/10 06:20:42 PM | Train: [  1/600] Step 000/071 Loss: 1.009 Recall: 0.489 FA: 41 F1: 0.549801
07/10 06:20:42 PM | [74 41 72 69]
07/10 06:20:59 PM | Train: [  1/600] Step 050/071 Loss: 0.552 Recall: 0.853 FA: 13 F1: 0.875472
07/10 06:20:59 PM | [107  13  20 116]
07/10 06:21:05 PM | Train: [  1/600] Step 071/071 Loss: 0.512 Recall: 0.870 FA: 3 F1: 0.869565
07/10 06:21:05 PM | [23  3  3 20]
07/10 06:21:05 PM | Train: [  1/600] Final Recall 85.6159% FA 1588 F1: 84.3619%
07/10 06:21:05 PM | [7488 1588 1316 7833]
07/10 06:21:06 PM | Valid: [  1/600] Step 000/061 Loss: 0.449 Recall: 0.846 FA: 40 F1: 0.343750
07/10 06:21:06 PM | [203  40   2  11]
07/10 06:21:09 PM | Valid: [  1/600] Final Recall 72.1519% FA 1037 F1: 36.9131%
07/10 06:21:09 PM | [6169 1037  132  342]
07/10 06:21:09 PM | Valid: Time Spent: 3.811121s
07/10 06:21:09 PM | [0.3691311386940097]
07/10 06:21:25 PM | Model size = 1.338 MB
07/10 06:21:25 PM | Epoch 0 LR 0.05
07/10 06:21:26 PM | Train: [  1/600] Step 000/071 Loss: 1.051 Recall: 0.301 FA: 79 F1: 0.317460
07/10 06:21:26 PM | [44 79 93 40]
07/10 06:21:43 PM | Train: [  1/600] Step 050/071 Loss: 0.560 Recall: 0.904 FA: 20 F1: 0.875969
07/10 06:21:43 PM | [111  20  12 113]
07/10 06:21:49 PM | Train: [  1/600] Step 071/071 Loss: 0.509 Recall: 0.867 FA: 2 F1: 0.896552
07/10 06:21:49 PM | [17  2  4 26]
