07/10 04:41:36 AM | 
07/10 06:25:45 AM | Train: [  1/600] Step 071/071 Loss: 0.563 Recall: 0.913 FA: 1 F1: 0.933333
07/10 06:25:45 AM | [25  1  2 21]
07/10 06:25:45 AM | Train: [  1/600] Final Recall 84.0917% FA 1525 F1: 83.7519%
07/10 06:25:45 AM | [7579 1525 1451 7670]
07/10 06:25:45 AM | Valid: [  1/600] Step 000/061 Loss: 0.364 Recall: 0.778 FA: 40 F1: 0.250000
07/10 06:25:45 AM | [207  40   2   7]
07/10 06:25:49 AM | Valid: [  1/600] Final Recall 69.4624% FA 1085 F1: 34.4901%
07/10 06:25:49 AM | [6130 1085  142  323]
07/10 06:25:49 AM | Valid: Time Spent: 4.220263s
07/10 06:25:49 AM | [0.3449012279765083]
07/10 06:25:53 AM | Model size = 1.584 MB
07/10 06:25:53 AM | Epoch 0 LR 0.05
07/10 06:25:55 AM | Train: [  1/600] Step 000/071 Loss: 1.109 Recall: 0.520 FA: 98 F1: 0.449123
07/10 06:25:55 AM | [35 98 59 64]
07/10 06:26:17 AM | Train: [  1/600] Step 050/071 Loss: 0.535 Recall: 0.992 FA: 32 F1: 0.887372
07/10 06:26:17 AM | [ 93  32   1 130]
07/10 06:26:26 AM | Train: [  1/600] Step 071/071 Loss: 0.500 Recall: 0.826 FA: 4 F1: 0.826087
07/10 06:26:26 AM | [22  4  4 19]
07/10 06:26:26 AM | Train: [  1/600] Final Recall 87.0358% FA 1653 F1: 84.8316%
07/10 06:26:26 AM | [7470 1653 1180 7922]
07/10 06:26:26 AM | Valid: [  1/600] Step 000/061 Loss: 0.486 Recall: 0.714 FA: 35 F1: 0.422535
07/10 06:26:26 AM | [200  35   6  15]
07/10 06:26:32 AM | Valid: [  1/600] Final Recall 79.3103% FA 1176 F1: 37.9612%
07/10 06:26:32 AM | [5761 1176  102  391]
07/10 06:26:32 AM | Valid: Time Spent: 6.115411s
07/10 06:26:32 AM | [0.3796116504854369]
07/10 06:26:34 AM | Model size = 1.437 MB
07/10 06:26:34 AM | Epoch 0 LR 0.05
07/10 06:26:35 AM | Train: [  1/600] Step 000/071 Loss: 0.997 Recall: 0.462 FA: 78 F1: 0.447761
07/10 06:26:35 AM | [48 78 70 60]
07/10 06:26:55 AM | Train: [  1/600] Step 050/071 Loss: 0.533 Recall: 0.794 FA: 14 F1: 0.835341
07/10 06:26:55 AM | [111  14  27 104]
07/10 06:27:03 AM | Train: [  1/600] Step 071/071 Loss: 0.497 Recall: 0.793 FA: 4 F1: 0.821429
07/10 06:27:03 AM | [16  4  6 23]
07/10 06:27:03 AM | Train: [  1/600] Final Recall 85.8687% FA 1586 F1: 84.5211%
07/10 06:27:03 AM | [7482 1586 1294 7863]
07/10 06:27:03 AM | Valid: [  1/600] Step 000/061 Loss: 0.499 Recall: 0.611 FA: 42 F1: 0.309859
07/10 06:27:03 AM | [196  42   7  11]
07/10 06:27:08 AM | Valid: [  1/600] Final Recall 73.0689% FA 1020 F1: 37.8583%
07/10 06:27:08 AM | [6181 1020  129  350]
07/10 06:27:08 AM | Valid: Time Spent: 4.650186s
07/10 06:27:08 AM | [0.37858301784748516]
07/10 06:27:10 AM | Model size = 1.769 MB
07/10 06:27:10 AM | Epoch 0 LR 0.05
07/10 06:27:11 AM | Train: [  1/600] Step 000/071 Loss: 0.926 Recall: 0.627 FA: 34 F1: 0.666667
07/10 06:27:11 AM | [88 34 50 84]
07/10 06:27:35 AM | Train: [  1/600] Step 050/071 Loss: 0.538 Recall: 0.868 FA: 15 F1: 0.875000
07/10 06:27:35 AM | [112  15  17 112]
07/10 06:27:45 AM | Train: [  1/600] Step 071/071 Loss: 0.504 Recall: 0.818 FA: 1 F1: 0.885246
07/10 06:27:45 AM | [15  1  6 27]
07/10 06:27:45 AM | Train: [  1/600] Final Recall 85.1740% FA 1499 F1: 84.3740%
07/10 06:27:45 AM | [7762 1499 1329 7635]
07/10 06:27:45 AM | Valid: [  1/600] Step 000/061 Loss: 0.326 Recall: 0.684 FA: 26 F1: 0.448276
07/10 06:27:45 AM | [211  26   6  13]
07/10 06:27:51 AM | Valid: [  1/600] Final Recall 74.2553% FA 877 F1: 41.1557%
07/10 06:27:51 AM | [6083  877  121  349]
07/10 06:27:51 AM | Valid: Time Spent: 6.649416s
07/10 06:27:51 AM | [0.41155660377358494]
07/10 06:27:54 AM | Model size = 1.619 MB
07/10 06:27:54 AM | Epoch 0 LR 0.05
07/10 06:27:55 AM | Train: [  1/600] Step 000/071 Loss: 1.092 Recall: 0.656 FA: 92 F1: 0.548495
07/10 06:27:55 AM | [39 92 43 82]
07/10 06:28:16 AM | Train: [  1/600] Step 050/071 Loss: 0.558 Recall: 0.952 FA: 27 F1: 0.878229
07/10 06:28:16 AM | [104  27   6 119]
07/10 06:28:24 AM | Train: [  1/600] Step 071/071 Loss: 0.516 Recall: 0.870 FA: 5 F1: 0.833333
07/10 06:28:24 AM | [21  5  3 20]
07/10 06:28:24 AM | Train: [  1/600] Final Recall 85.0687% FA 1624 F1: 83.7879%
07/10 06:28:24 AM | [7573 1624 1348 7680]
07/10 06:28:25 AM | Valid: [  1/600] Step 000/061 Loss: 0.204 Recall: 0.462 FA: 25 F1: 0.272727
07/10 06:28:25 AM | [218  25   7   6]
07/10 06:28:30 AM | Valid: [  1/600] Final Recall 51.4228% FA 579 F1: 38.2175%
07/10 06:28:30 AM | [6609  579  239  253]
07/10 06:28:30 AM | Valid: Time Spent: 5.286825s
07/10 06:28:30 AM | [0.3821752265861027]
07/10 06:28:32 AM | Model size = 1.298 MB
07/10 06:28:32 AM | Epoch 0 LR 0.05
07/10 06:28:33 AM | Train: [  1/600] Step 000/071 Loss: 1.068 Recall: 0.336 FA: 48 F1: 0.400000
07/10 06:28:33 AM | [68 48 93 47]
07/10 06:28:53 AM | Train: [  1/600] Step 050/071 Loss: 0.593 Recall: 0.855 FA: 15 F1: 0.870849
07/10 06:28:53 AM | [103  15  20 118]
07/10 06:29:01 AM | Train: [  1/600] Step 071/071 Loss: 0.548 Recall: 0.769 FA: 3 F1: 0.816327
07/10 06:29:01 AM | [20  3  6 20]
07/10 06:29:01 AM | Train: [  1/600] Final Recall 85.3517% FA 1583 F1: 84.2276%
07/10 06:29:01 AM | [7501 1583 1339 7802]
07/10 06:29:01 AM | Valid: [  1/600] Step 000/061 Loss: 0.769 Recall: 0.667 FA: 35 F1: 0.400000
07/10 06:29:01 AM | [200  35   7  14]
07/10 06:29:06 AM | Valid: [  1/600] Final Recall 79.4661% FA 1264 F1: 36.2021%
07/10 06:29:06 AM | [5679 1264  100  387]
07/10 06:29:06 AM | Valid: Time Spent: 5.302295s
07/10 06:29:06 AM | [0.36202057998129095]
07/10 06:29:08 AM | Model size = 1.277 MB
07/10 06:29:08 AM | Epoch 0 LR 0.05
07/10 06:29:09 AM | Train: [  1/600] Step 000/071 Loss: 1.451 Recall: 0.262 FA: 97 F1: 0.254980
07/10 06:29:09 AM | [37 97 90 32]
07/10 06:29:26 AM | Train: [  1/600] Step 050/071 Loss: 0.583 Recall: 0.916 FA: 11 F1: 0.919298
07/10 06:29:26 AM | [102  11  12 131]
07/10 06:29:33 AM | Train: [  1/600] Step 071/071 Loss: 0.533 Recall: 0.958 FA: 4 F1: 0.901961
07/10 06:29:33 AM | [21  4  1 23]
07/10 06:29:33 AM | Train: [  1/600] Final Recall 83.2837% FA 1473 F1: 83.4816%
07/10 06:29:33 AM | [7683 1473 1516 7553]
07/10 06:29:33 AM | Valid: [  1/600] Step 000/061 Loss: 1.204 Recall: 0.929 FA: 56 F1: 0.313253
07/10 06:29:33 AM | [186  56   1  13]
07/10 06:29:37 AM | Valid: [  1/600] Final Recall 86.2000% FA 1202 F1: 40.4126%
07/10 06:29:37 AM | [5978 1202   69  431]
07/10 06:29:37 AM | Valid: Time Spent: 3.866888s
07/10 06:29:37 AM | [0.40412564463197376]
07/10 06:29:39 AM | Model size = 1.423 MB
07/10 06:29:39 AM | Epoch 0 LR 0.05
07/10 06:29:40 AM | Train: [  1/600] Step 000/071 Loss: 1.096 Recall: 0.256 FA: 38 F1: 0.328205
07/10 06:29:40 AM | [93 38 93 32]
07/10 06:30:01 AM | Train: [  1/600] Step 050/071 Loss: 0.553 Recall: 0.934 FA: 27 F1: 0.865900
07/10 06:30:01 AM | [108  27   8 113]
07/10 06:30:09 AM | Train: [  1/600] Step 071/071 Loss: 0.515 Recall: 0.793 FA: 3 F1: 0.836364
07/10 06:30:09 AM | [17  3  6 23]
07/10 06:30:09 AM | Train: [  1/600] Final Recall 85.3529% FA 1566 F1: 84.3591%
07/10 06:30:09 AM | [7449 1566 1349 7861]
07/10 06:30:09 AM | Valid: [  1/600] Step 000/061 Loss: 0.269 Recall: 0.762 FA: 25 F1: 0.516129
07/10 06:30:09 AM | [210  25   5  16]
07/10 06:30:14 AM | Valid: [  1/600] Final Recall 76.8240% FA 889 F1: 41.7980%
07/10 06:30:14 AM | [6075  889  108  358]
07/10 06:30:14 AM | Valid: Time Spent: 5.078770s
07/10 06:30:14 AM | [0.417980151780502]
07/10 06:30:16 AM | Model size = 1.448 MB
07/10 06:30:16 AM | Epoch 0 LR 0.05
07/10 06:30:17 AM | Train: [  1/600] Step 000/071 Loss: 0.993 Recall: 0.738 FA: 63 F1: 0.654545
07/10 06:30:17 AM | [71 63 32 90]
07/10 06:30:35 AM | Train: [  1/600] Step 050/071 Loss: 0.643 Recall: 0.739 FA: 7 F1: 0.825911
07/10 06:30:35 AM | [111   7  36 102]
07/10 06:30:43 AM | Train: [  1/600] Step 071/071 Loss: 0.605 Recall: 0.810 FA: 5 F1: 0.790698
07/10 06:30:43 AM | [23  5  4 17]
07/10 06:30:43 AM | Train: [  1/600] Final Recall 83.5544% FA 1788 F1: 82.2558%
07/10 06:30:43 AM | [7316 1788 1500 7621]
07/10 06:30:43 AM | Valid: [  1/600] Step 000/061 Loss: 0.381 Recall: 0.643 FA: 25 F1: 0.375000
07/10 06:30:43 AM | [217  25   5   9]
07/10 06:30:47 AM | Valid: [  1/600] Final Recall 63.9752% FA 730 F1: 40.6045%
07/10 06:30:47 AM | [6467  730  174  309]
07/10 06:30:47 AM | Valid: Time Spent: 4.226775s
07/10 06:30:47 AM | [0.40604467805519057]
07/10 06:30:49 AM | Model size = 1.459 MB
07/10 06:30:49 AM | Epoch 0 LR 0.05
07/10 06:30:50 AM | Train: [  1/600] Step 000/071 Loss: 1.120 Recall: 0.602 FA: 105 F1: 0.496774
07/10 06:30:50 AM | [ 23 105  51  77]
07/10 06:31:10 AM | Train: [  1/600] Step 050/071 Loss: 0.571 Recall: 0.868 FA: 20 F1: 0.853659
07/10 06:31:10 AM | [115  20  16 105]
07/10 06:31:18 AM | Train: [  1/600] Step 071/071 Loss: 0.525 Recall: 0.846 FA: 2 F1: 0.880000
07/10 06:31:18 AM | [21  2  4 22]
07/10 06:31:18 AM | Train: [  1/600] Final Recall 85.0914% FA 1637 F1: 83.7860%
07/10 06:31:18 AM | [7506 1637 1354 7728]
07/10 06:31:19 AM | Valid: [  1/600] Step 000/061 Loss: 0.592 Recall: 1.000 FA: 63 F1: 0.350515
07/10 06:31:19 AM | [176  63   0  17]
07/10 06:31:24 AM | Valid: [  1/600] Final Recall 91.7160% FA 1697 F1: 34.8445%
07/10 06:31:24 AM | [5226 1697   42  465]
07/10 06:31:24 AM | Valid: Time Spent: 5.722259s
07/10 06:31:24 AM | [0.34844511052828775]
07/10 06:31:26 AM | Model size = 1.360 MB
07/10 06:31:26 AM | Epoch 0 LR 0.05
07/10 06:31:28 AM | Train: [  1/600] Step 000/071 Loss: 0.987 Recall: 0.543 FA: 46 F1: 0.571429
07/10 06:31:28 AM | [81 46 59 70]
07/10 06:31:47 AM | Train: [  1/600] Step 050/071 Loss: 0.529 Recall: 0.949 FA: 17 F1: 0.906883
07/10 06:31:47 AM | [121  17   6 112]
07/10 06:31:55 AM | Train: [  1/600] Step 071/071 Loss: 0.495 Recall: 0.933 FA: 2 F1: 0.933333
07/10 06:31:55 AM | [17  2  2 28]
07/10 06:31:55 AM | Train: [  1/600] Final Recall 85.6707% FA 1498 F1: 84.8197%
07/10 06:31:55 AM | [7557 1498 1314 7856]
07/10 06:31:55 AM | Valid: [  1/600] Step 000/061 Loss: 0.142 Recall: 0.100 FA: 1 F1: 0.166667
07/10 06:31:55 AM | [245   1   9   1]
07/10 06:32:00 AM | Valid: [  1/600] Final Recall 14.7436% FA 104 F1: 21.5289%
07/10 06:32:00 AM | [7108  104  399   69]
07/10 06:32:00 AM | Valid: Time Spent: 5.391195s
07/10 06:32:00 AM | [0.21528861154446177]
07/10 06:32:04 AM | Model size = 1.584 MB
07/10 06:32:04 AM | Epoch 0 LR 0.05
07/10 06:32:06 AM | Train: [  1/600] Step 000/071 Loss: 1.019 Recall: 0.496 FA: 75 F1: 0.477612
07/10 06:32:06 AM | [52 75 65 64]
07/10 06:32:30 AM | Train: [  1/600] Step 050/071 Loss: 0.584 Recall: 0.832 FA: 14 F1: 0.858268
07/10 06:32:30 AM | [111  14  22 109]
07/10 06:32:39 AM | Train: [  1/600] Step 071/071 Loss: 0.533 Recall: 0.920 FA: 4 F1: 0.884615
07/10 06:32:39 AM | [20  4  2 23]
07/10 06:32:39 AM | Train: [  1/600] Final Recall 86.0362% FA 1783 F1: 83.8306%
07/10 06:32:39 AM | [7168 1783 1295 7979]
07/10 06:32:39 AM | Valid: [  1/600] Step 000/061 Loss: 0.343 Recall: 0.636 FA: 26 F1: 0.451613
07/10 06:32:39 AM | [208  26   8  14]
07/10 06:32:45 AM | Valid: [  1/600] Final Recall 63.3947% FA 698 F1: 41.4162%
07/10 06:32:45 AM | [6243  698  179  310]
07/10 06:32:45 AM | Valid: Time Spent: 5.976850s
07/10 06:32:45 AM | [0.4141616566466266]
07/10 06:32:47 AM | Model size = 1.462 MB
07/10 06:32:47 AM | Epoch 0 LR 0.05
07/10 06:32:49 AM | Train: [  1/600] Step 000/071 Loss: 0.967 Recall: 0.538 FA: 30 F1: 0.609442
07/10 06:32:49 AM | [94 30 61 71]
07/10 06:33:09 AM | Train: [  1/600] Step 050/071 Loss: 0.541 Recall: 0.897 FA: 17 F1: 0.882812
07/10 06:33:09 AM | [113  17  13 113]
07/10 06:33:17 AM | Train: [  1/600] Step 071/071 Loss: 0.490 Recall: 0.885 FA: 4 F1: 0.867925
07/10 06:33:17 AM | [19  4  3 23]
07/10 06:33:17 AM | Train: [  1/600] Final Recall 87.4132% FA 1538 F1: 85.6566%
07/10 06:33:17 AM | [7471 1538 1160 8056]
07/10 06:33:17 AM | Valid: [  1/600] Step 000/061 Loss: 0.182 Recall: 0.167 FA: 6 F1: 0.200000
07/10 06:33:17 AM | [238   6  10   2]
07/10 06:33:21 AM | Valid: [  1/600] Final Recall 19.5266% FA 135 F1: 26.7206%
07/10 06:33:21 AM | [7038  135  408   99]
07/10 06:33:21 AM | Valid: Time Spent: 4.387393s
07/10 06:33:21 AM | [0.26720647773279355]
07/10 06:33:23 AM | Model size = 1.453 MB
07/10 06:33:23 AM | Epoch 0 LR 0.05
07/10 06:33:25 AM | Train: [  1/600] Step 000/071 Loss: 1.177 Recall: 0.395 FA: 103 F1: 0.349442
07/10 06:33:25 AM | [ 34 103  72  47]
07/10 06:33:44 AM | Train: [  1/600] Step 050/071 Loss: 0.627 Recall: 0.915 FA: 7 F1: 0.931408
07/10 06:33:44 AM | [108   7  12 129]
07/10 06:33:52 AM | Train: [  1/600] Step 071/071 Loss: 0.569 Recall: 0.950 FA: 9 F1: 0.791667
07/10 06:33:52 AM | [20  9  1 19]
07/10 06:33:52 AM | Train: [  1/600] Final Recall 83.1194% FA 1698 F1: 82.4009%
07/10 06:33:52 AM | [7410 1698 1539 7578]
07/10 06:33:53 AM | Valid: [  1/600] Step 000/061 Loss: 0.238 Recall: 0.692 FA: 21 F1: 0.418605
07/10 06:33:53 AM | [222  21   4   9]
07/10 06:33:57 AM | Valid: [  1/600] Final Recall 56.8928% FA 559 F1: 40.7524%
07/10 06:33:57 AM | [6414  559  197  260]
07/10 06:33:57 AM | Valid: Time Spent: 4.315626s
07/10 06:33:57 AM | [0.4075235109717868]
07/10 06:33:59 AM | Model size = 1.426 MB
07/10 06:33:59 AM | Epoch 0 LR 0.05
07/10 06:34:00 AM | Train: [  1/600] Step 000/071 Loss: 1.037 Recall: 0.659 FA: 103 F1: 0.532051
07/10 06:34:00 AM | [ 27 103  43  83]
07/10 06:34:20 AM | Train: [  1/600] Step 050/071 Loss: 0.600 Recall: 0.916 FA: 23 F1: 0.868526
07/10 06:34:20 AM | [114  23  10 109]
07/10 06:34:27 AM | Train: [  1/600] Step 071/071 Loss: 0.543 Recall: 0.767 FA: 0 F1: 0.867925
07/10 06:34:27 AM | [19  0  7 23]
07/10 06:34:27 AM | Train: [  1/600] Final Recall 84.2019% FA 1742 F1: 82.8621%
07/10 06:34:27 AM | [7330 1742 1446 7707]
07/10 06:34:28 AM | Valid: [  1/600] Step 000/061 Loss: 0.586 Recall: 0.688 FA: 38 F1: 0.338462
07/10 06:34:28 AM | [202  38   5  11]
07/10 06:34:32 AM | Valid: [  1/600] Final Recall 86.6944% FA 1537 F1: 34.2505%
07/10 06:34:32 AM | [5662 1537   64  417]
07/10 06:34:32 AM | Valid: Time Spent: 4.851792s
07/10 06:34:32 AM | [0.3425051334702258]
07/10 06:34:34 AM | Model size = 1.374 MB
07/10 06:34:34 AM | Epoch 0 LR 0.05
07/10 06:34:36 AM | Train: [  1/600] Step 000/071 Loss: 0.954 Recall: 0.588 FA: 47 F1: 0.593220
07/10 06:34:36 AM | [90 47 49 70]
07/10 06:34:53 AM | Train: [  1/600] Step 050/071 Loss: 0.557 Recall: 0.927 FA: 12 F1: 0.916335
07/10 06:34:53 AM | [120  12   9 115]
07/10 06:35:00 AM | Train: [  1/600] Step 071/071 Loss: 0.511 Recall: 0.926 FA: 2 F1: 0.925926
07/10 06:35:00 AM | [20  2  2 25]
07/10 06:35:00 AM | Train: [  1/600] Final Recall 85.2622% FA 1447 F1: 84.7934%
07/10 06:35:00 AM | [7645 1447 1346 7787]
07/10 06:35:01 AM | Valid: [  1/600] Step 000/061 Loss: 0.354 Recall: 0.750 FA: 41 F1: 0.347826
07/10 06:35:01 AM | [199  41   4  12]
07/10 06:35:04 AM | Valid: [  1/600] Final Recall 81.0000% FA 1407 F1: 35.0346%
07/10 06:35:04 AM | [5773 1407   95  405]
07/10 06:35:04 AM | Valid: Time Spent: 3.916239s
07/10 06:35:04 AM | [0.35034602076124566]
07/10 06:35:07 AM | Model size = 1.438 MB
07/10 06:35:07 AM | Epoch 0 LR 0.05
07/10 06:35:08 AM | Train: [  1/600] Step 000/071 Loss: 1.008 Recall: 0.480 FA: 81 F1: 0.453532
07/10 06:35:08 AM | [48 81 66 61]
07/10 06:35:27 AM | Train: [  1/600] Step 050/071 Loss: 0.573 Recall: 0.919 FA: 18 F1: 0.890625
07/10 06:35:27 AM | [114  18  10 114]
07/10 06:35:35 AM | Train: [  1/600] Step 071/071 Loss: 0.533 Recall: 0.917 FA: 5 F1: 0.862745
07/10 06:35:35 AM | [20  5  2 22]
07/10 06:35:35 AM | Train: [  1/600] Final Recall 84.3448% FA 1552 F1: 83.7555%
07/10 06:35:35 AM | [7577 1552 1424 7672]
07/10 06:35:35 AM | Valid: [  1/600] Step 000/061 Loss: 1.173 Recall: 0.737 FA: 74 F1: 0.261682
07/10 06:35:35 AM | [163  74   5  14]
07/10 06:35:40 AM | Valid: [  1/600] Final Recall 83.8780% FA 2137 F1: 25.8303%
07/10 06:35:40 AM | [4834 2137   74  385]
07/10 06:35:40 AM | Valid: Time Spent: 5.076588s
07/10 06:35:40 AM | [0.25830258302583026]
07/10 06:35:43 AM | Model size = 1.497 MB
07/10 06:35:43 AM | Epoch 0 LR 0.05
07/10 06:35:44 AM | Train: [  1/600] Step 000/071 Loss: 1.102 Recall: 0.380 FA: 97 F1: 0.356364
07/10 06:35:44 AM | [30 97 80 49]
07/10 06:36:05 AM | Train: [  1/600] Step 050/071 Loss: 0.613 Recall: 0.833 FA: 14 F1: 0.857143
07/10 06:36:05 AM | [116  14  21 105]
07/10 06:36:13 AM | Train: [  1/600] Step 071/071 Loss: 0.553 Recall: 0.679 FA: 1 F1: 0.791667
07/10 06:36:13 AM | [20  1  9 19]
07/10 06:36:13 AM | Train: [  1/600] Final Recall 84.2391% FA 1647 F1: 83.1964%
07/10 06:36:13 AM | [7562 1647 1421 7595]
07/10 06:36:14 AM | Valid: [  1/600] Step 000/061 Loss: 0.280 Recall: 0.842 FA: 28 F1: 0.507937
07/10 06:36:14 AM | [209  28   3  16]
07/10 06:36:18 AM | Valid: [  1/600] Final Recall 76.2376% FA 964 F1: 41.5318%
07/10 06:36:18 AM | [6211  964  120  385]
07/10 06:36:18 AM | Valid: Time Spent: 4.672601s
07/10 06:36:18 AM | [0.4153182308522114]
07/10 06:36:20 AM | Model size = 1.448 MB
07/10 06:36:20 AM | Epoch 0 LR 0.05
07/10 06:36:22 AM | Train: [  1/600] Step 000/071 Loss: 0.957 Recall: 0.546 FA: 38 F1: 0.585586
07/10 06:36:22 AM | [99 38 54 65]
07/10 06:36:44 AM | Train: [  1/600] Step 050/071 Loss: 0.516 Recall: 0.893 FA: 16 F1: 0.886364
07/10 06:36:44 AM | [109  16  14 117]
07/10 06:36:53 AM | Train: [  1/600] Step 071/071 Loss: 0.490 Recall: 0.923 FA: 3 F1: 0.905660
07/10 06:36:53 AM | [20  3  2 24]
07/10 06:36:53 AM | Train: [  1/600] Final Recall 86.6696% FA 1500 F1: 85.3297%
07/10 06:36:53 AM | [7618 1500 1214 7893]
07/10 06:36:53 AM | Valid: [  1/600] Step 000/061 Loss: 0.236 Recall: 0.938 FA: 31 F1: 0.483871
07/10 06:36:53 AM | [209  31   1  15]
07/10 06:36:58 AM | Valid: [  1/600] Final Recall 86.0169% FA 1027 F1: 42.6247%
07/10 06:36:58 AM | [5931 1027   66  406]
07/10 06:36:58 AM | Valid: Time Spent: 5.846706s
07/10 06:36:58 AM | [0.426246719160105]
07/10 06:37:03 AM | Model size = 1.353 MB
07/10 06:37:03 AM | Epoch 0 LR 0.05
07/10 06:37:04 AM | Train: [  1/600] Step 000/071 Loss: 0.987 Recall: 0.611 FA: 34 F1: 0.649789
07/10 06:37:04 AM | [96 34 49 77]
07/10 06:37:25 AM | Train: [  1/600] Step 050/071 Loss: 0.606 Recall: 0.833 FA: 5 F1: 0.890688
07/10 06:37:25 AM | [119   5  22 110]
07/10 06:37:33 AM | Train: [  1/600] Step 071/071 Loss: 0.550 Recall: 0.870 FA: 2 F1: 0.888889
07/10 06:37:33 AM | [24  2  3 20]
07/10 06:37:33 AM | Train: [  1/600] Final Recall 84.6618% FA 1520 F1: 84.1039%
07/10 06:37:33 AM | [7584 1520 1399 7722]
07/10 06:37:33 AM | Valid: [  1/600] Step 000/061 Loss: 0.387 Recall: 0.556 FA: 23 F1: 0.392157
07/10 06:37:33 AM | [215  23   8  10]
07/10 06:37:37 AM | Valid: [  1/600] Final Recall 58.6000% FA 749 F1: 38.0026%
07/10 06:37:37 AM | [6431  749  207  293]
07/10 06:37:37 AM | Valid: Time Spent: 4.127201s
07/10 06:37:37 AM | [0.3800259403372243]
07/10 06:37:39 AM | Model size = 1.393 MB
07/10 06:37:39 AM | Epoch 0 LR 0.05
07/10 06:37:40 AM | Train: [  1/600] Step 000/071 Loss: 1.049 Recall: 0.558 FA: 78 F1: 0.496063
07/10 06:37:40 AM | [65 78 50 63]
07/10 06:38:00 AM | Train: [  1/600] Step 050/071 Loss: 0.579 Recall: 0.929 FA: 30 F1: 0.846774
07/10 06:38:00 AM | [113  30   8 105]
07/10 06:38:07 AM | Train: [  1/600] Step 071/071 Loss: 0.532 Recall: 0.867 FA: 1 F1: 0.912281
07/10 06:38:07 AM | [18  1  4 26]
07/10 06:38:08 AM | Train: [  1/600] Final Recall 85.9905% FA 1731 F1: 84.0211%
07/10 06:38:08 AM | [7236 1731 1297 7961]
07/10 06:38:08 AM | Valid: [  1/600] Step 000/061 Loss: 0.653 Recall: 0.857 FA: 47 F1: 0.418605
07/10 06:38:08 AM | [188  47   3  18]
07/10 06:38:13 AM | Valid: [  1/600] Final Recall 84.1996% FA 1428 F1: 35.0043%
07/10 06:38:13 AM | [5521 1428   76  405]
07/10 06:38:13 AM | Valid: Time Spent: 4.919456s
07/10 06:38:13 AM | [0.3500432152117545]
07/10 06:38:15 AM | Model size = 1.324 MB
07/10 06:38:15 AM | Epoch 0 LR 0.05
07/10 06:38:16 AM | Train: [  1/600] Step 000/071 Loss: 1.023 Recall: 0.583 FA: 91 F1: 0.513333
07/10 06:38:16 AM | [33 91 55 77]
07/10 06:38:34 AM | Train: [  1/600] Step 050/071 Loss: 0.650 Recall: 0.835 FA: 21 F1: 0.834646
07/10 06:38:34 AM | [108  21  21 106]
07/10 06:38:42 AM | Train: [  1/600] Step 071/071 Loss: 0.604 Recall: 0.815 FA: 4 F1: 0.830189
07/10 06:38:42 AM | [18  4  5 22]
07/10 06:38:42 AM | Train: [  1/600] Final Recall 83.1203% FA 1795 F1: 81.9332%
07/10 06:38:42 AM | [7354 1795 1532 7544]
07/10 06:38:42 AM | Valid: [  1/600] Step 000/061 Loss: 0.916 Recall: 0.850 FA: 71 F1: 0.314815
07/10 06:38:42 AM | [165  71   3  17]
07/10 06:38:46 AM | Valid: [  1/600] Final Recall 89.8969% FA 2198 F1: 27.9577%
07/10 06:38:46 AM | [4997 2198   49  436]
07/10 06:38:46 AM | Valid: Time Spent: 4.067211s
07/10 06:38:46 AM | [0.2795767874318692]
07/10 06:38:48 AM | Model size = 1.504 MB
07/10 06:38:48 AM | Epoch 0 LR 0.05
07/10 06:38:50 AM | Train: [  1/600] Step 000/071 Loss: 0.999 Recall: 0.414 FA: 25 F1: 0.520179
07/10 06:38:50 AM | [91 25 82 58]
07/10 06:39:10 AM | Train: [  1/600] Step 050/071 Loss: 0.570 Recall: 0.939 FA: 10 F1: 0.931818
07/10 06:39:10 AM | [115  10   8 123]
07/10 06:39:18 AM | Train: [  1/600] Step 071/071 Loss: 0.533 Recall: 0.857 FA: 6 F1: 0.800000
07/10 06:39:18 AM | [22  6  3 18]
07/10 06:39:19 AM | Train: [  1/600] Final Recall 83.9460% FA 1636 F1: 83.0904%
07/10 06:39:19 AM | [7557 1636 1450 7582]
07/10 06:39:19 AM | Valid: [  1/600] Step 000/061 Loss: 0.308 Recall: 0.727 FA: 33 F1: 0.450704
07/10 06:39:19 AM | [201  33   6  16]
07/10 06:39:24 AM | Valid: [  1/600] Final Recall 73.9407% FA 925 F1: 39.9771%
07/10 06:39:24 AM | [6033  925  123  349]
07/10 06:39:24 AM | Valid: Time Spent: 5.023972s
07/10 06:39:24 AM | [0.3997709049255441]
07/10 06:39:26 AM | Model size = 1.152 MB
07/10 06:39:26 AM | Epoch 0 LR 0.05
07/10 06:39:27 AM | Train: [  1/600] Step 000/071 Loss: 1.158 Recall: 0.326 FA: 92 F1: 0.324723
07/10 06:39:27 AM | [29 92 91 44]
07/10 06:39:41 AM | Train: [  1/600] Step 050/071 Loss: 0.585 Recall: 0.902 FA: 21 F1: 0.869565
07/10 06:39:41 AM | [113  21  12 110]
07/10 06:39:47 AM | Train: [  1/600] Step 071/071 Loss: 0.533 Recall: 0.955 FA: 3 F1: 0.913043
07/10 06:39:47 AM | [24  3  1 21]
07/10 06:39:47 AM | Train: [  1/600] Final Recall 83.4557% FA 1553 F1: 83.2596%
07/10 06:39:47 AM | [7545 1553 1510 7617]
07/10 06:39:47 AM | Valid: [  1/600] Step 000/061 Loss: 0.834 Recall: 0.783 FA: 35 F1: 0.473684
07/10 06:39:47 AM | [198  35   5  18]
