07/10 12:48:38 AM | 
07/10 02:34:30 AM | [115  13  10 118]
07/10 02:34:39 AM | Train: [  1/600] Step 071/071 Loss: 0.527 Recall: 0.806 FA: 1 F1: 0.877193
07/10 02:34:39 AM | [17  1  6 25]
07/10 02:34:40 AM | Train: [  1/600] Final Recall 85.8869% FA 1658 F1: 84.1629%
07/10 02:34:40 AM | [7462 1658 1285 7820]
07/10 02:34:40 AM | Valid: [  1/600] Step 000/061 Loss: 0.405 Recall: 0.733 FA: 41 F1: 0.328358
07/10 02:34:40 AM | [200  41   4  11]
07/10 02:34:46 AM | Valid: [  1/600] Final Recall 67.6724% FA 1139 F1: 32.7595%
07/10 02:34:46 AM | [6077 1139  150  314]
07/10 02:34:46 AM | Valid: Time Spent: 5.991096s
07/10 02:34:46 AM | [0.3275952008346374]
07/10 02:40:54 AM | Model size = 1.366 MB
07/10 02:40:54 AM | Epoch 0 LR 0.05
07/10 02:40:55 AM | Train: [  1/600] Step 000/071 Loss: 1.088 Recall: 0.403 FA: 87 F1: 0.392727
07/10 02:40:55 AM | [35 87 80 54]
07/10 02:41:15 AM | Train: [  1/600] Step 050/071 Loss: 0.555 Recall: 0.934 FA: 16 F1: 0.904762
07/10 02:41:15 AM | [118  16   8 114]
07/10 02:41:23 AM | Train: [  1/600] Step 071/071 Loss: 0.494 Recall: 0.889 FA: 4 F1: 0.842105
07/10 02:41:23 AM | [27  4  2 16]
07/10 02:41:23 AM | Train: [  1/600] Final Recall 86.6543% FA 1519 F1: 85.2656%
07/10 02:41:23 AM | [7557 1519 1221 7928]
07/10 02:41:23 AM | Valid: [  1/600] Step 000/061 Loss: 0.257 Recall: 0.467 FA: 27 F1: 0.285714
07/10 02:41:23 AM | [214  27   8   7]
07/10 02:41:28 AM | Valid: [  1/600] Final Recall 67.4620% FA 857 F1: 38.1829%
07/10 02:41:28 AM | [6112  857  150  311]
07/10 02:41:28 AM | Valid: Time Spent: 4.885289s
07/10 02:41:28 AM | [0.38182934315531003]
07/10 02:41:29 AM | Model size = 1.525 MB
07/10 02:41:29 AM | Epoch 0 LR 0.05
07/10 02:41:31 AM | Train: [  1/600] Step 000/071 Loss: 1.009 Recall: 0.531 FA: 96 F1: 0.465753
07/10 02:41:31 AM | [32 96 60 68]
07/10 02:41:53 AM | Train: [  1/600] Step 050/071 Loss: 0.544 Recall: 0.928 FA: 14 F1: 0.914894
07/10 02:41:53 AM | [103  14  10 129]
07/10 02:42:02 AM | Train: [  1/600] Step 071/071 Loss: 0.498 Recall: 0.913 FA: 3 F1: 0.893617
07/10 02:42:02 AM | [23  3  2 21]
07/10 02:42:02 AM | Train: [  1/600] Final Recall 86.9943% FA 1642 F1: 84.8534%
07/10 02:42:02 AM | [7487 1642 1183 7913]
07/10 02:42:02 AM | Valid: [  1/600] Step 000/061 Loss: 0.592 Recall: 0.778 FA: 40 F1: 0.388889
07/10 02:42:02 AM | [198  40   4  14]
07/10 02:42:07 AM | Valid: [  1/600] Final Recall 71.4868% FA 1025 F1: 37.6004%
07/10 02:42:07 AM | [6164 1025  140  351]
07/10 02:42:07 AM | Valid: Time Spent: 4.787748s
07/10 02:42:07 AM | [0.37600428494911625]
07/10 02:42:08 AM | Model size = 1.404 MB
07/10 02:42:08 AM | Epoch 0 LR 0.05
07/10 02:42:10 AM | Train: [  1/600] Step 000/071 Loss: 1.392 Recall: 0.267 FA: 101 F1: 0.252964
07/10 02:42:10 AM | [ 35 101  88  32]
07/10 02:42:29 AM | Train: [  1/600] Step 050/071 Loss: 0.594 Recall: 0.821 FA: 14 F1: 0.848739
07/10 02:42:29 AM | [119  14  22 101]
07/10 02:42:38 AM | Train: [  1/600] Step 071/071 Loss: 0.532 Recall: 0.963 FA: 2 F1: 0.945455
07/10 02:42:38 AM | [20  2  1 26]
07/10 02:42:38 AM | Train: [  1/600] Final Recall 84.7065% FA 1560 F1: 84.0080%
07/10 02:42:38 AM | [7465 1560 1407 7793]
07/10 02:42:38 AM | Valid: [  1/600] Step 000/061 Loss: 0.186 Recall: 0.286 FA: 7 F1: 0.320000
07/10 02:42:38 AM | [235   7  10   4]
07/10 02:42:44 AM | Valid: [  1/600] Final Recall 24.0404% FA 302 F1: 25.9825%
07/10 02:42:44 AM | [6633  302  376  119]
07/10 02:42:44 AM | Valid: Time Spent: 6.547447s
07/10 02:42:44 AM | [0.25982532751091697]
07/10 02:42:47 AM | Model size = 1.602 MB
07/10 02:42:47 AM | Epoch 0 LR 0.05
07/10 02:42:48 AM | Train: [  1/600] Step 000/071 Loss: 0.990 Recall: 0.713 FA: 99 F1: 0.564935
07/10 02:42:48 AM | [35 99 35 87]
07/10 02:43:11 AM | Train: [  1/600] Step 050/071 Loss: 0.551 Recall: 0.877 FA: 20 F1: 0.859438
07/10 02:43:11 AM | [114  20  15 107]
07/10 02:43:20 AM | Train: [  1/600] Step 071/071 Loss: 0.504 Recall: 0.654 FA: 3 F1: 0.739130
07/10 02:43:20 AM | [20  3  9 17]
07/10 02:43:20 AM | Train: [  1/600] Final Recall 84.9221% FA 1519 F1: 84.2059%
07/10 02:43:20 AM | [7653 1519 1365 7688]
07/10 02:43:20 AM | Valid: [  1/600] Step 000/061 Loss: 0.466 Recall: 0.727 FA: 29 F1: 0.477612
07/10 02:43:20 AM | [205  29   6  16]
07/10 02:43:26 AM | Valid: [  1/600] Final Recall 71.2215% FA 765 F1: 43.2161%
07/10 02:43:26 AM | [6432  765  139  344]
07/10 02:43:26 AM | Valid: Time Spent: 6.407178s
07/10 02:43:26 AM | [0.4321608040201005]
07/10 02:43:28 AM | Model size = 1.414 MB
07/10 02:43:28 AM | Epoch 0 LR 0.05
07/10 02:43:29 AM | Train: [  1/600] Step 000/071 Loss: 1.172 Recall: 0.392 FA: 86 F1: 0.382022
07/10 02:43:29 AM | [40 86 79 51]
07/10 02:43:49 AM | Train: [  1/600] Step 050/071 Loss: 0.571 Recall: 0.858 FA: 14 F1: 0.874525
07/10 02:43:49 AM | [108  14  19 115]
07/10 02:43:58 AM | Train: [  1/600] Step 071/071 Loss: 0.547 Recall: 0.731 FA: 3 F1: 0.791667
07/10 02:43:58 AM | [20  3  7 19]
07/10 02:43:58 AM | Train: [  1/600] Final Recall 84.2911% FA 1584 F1: 83.5129%
07/10 02:43:58 AM | [7627 1584 1416 7598]
07/10 02:43:58 AM | Valid: [  1/600] Step 000/061 Loss: 0.283 Recall: 0.545 FA: 26 F1: 0.279070
07/10 02:43:58 AM | [219  26   5   6]
07/10 02:44:03 AM | Valid: [  1/600] Final Recall 58.2796% FA 799 F1: 35.3094%
07/10 02:44:03 AM | [6166  799  194  271]
07/10 02:44:03 AM | Valid: Time Spent: 5.049549s
07/10 02:44:03 AM | [0.35309446254071664]
07/10 02:44:05 AM | Model size = 1.441 MB
07/10 02:44:05 AM | Epoch 0 LR 0.05
07/10 02:44:06 AM | Train: [  1/600] Step 000/071 Loss: 1.030 Recall: 0.373 FA: 83 F1: 0.367187
07/10 02:44:06 AM | [47 83 79 47]
07/10 02:44:26 AM | Train: [  1/600] Step 050/071 Loss: 0.530 Recall: 0.898 FA: 18 F1: 0.880309
07/10 02:44:26 AM | [111  18  13 114]
07/10 02:44:34 AM | Train: [  1/600] Step 071/071 Loss: 0.485 Recall: 0.857 FA: 1 F1: 0.905660
07/10 02:44:34 AM | [20  1  4 24]
07/10 02:44:34 AM | Train: [  1/600] Final Recall 85.2870% FA 1481 F1: 84.6472%
07/10 02:44:34 AM | [7616 1481 1343 7785]
07/10 02:44:34 AM | Valid: [  1/600] Step 000/061 Loss: 0.559 Recall: 0.882 FA: 48 F1: 0.375000
07/10 02:44:34 AM | [191  48   2  15]
07/10 02:44:39 AM | Valid: [  1/600] Final Recall 81.0247% FA 1218 F1: 39.3186%
07/10 02:44:39 AM | [5935 1218  100  427]
07/10 02:44:39 AM | Valid: Time Spent: 4.530591s
07/10 02:44:39 AM | [0.39318600368324125]
07/10 02:44:40 AM | Model size = 1.316 MB
07/10 02:44:40 AM | Epoch 0 LR 0.05
07/10 02:44:42 AM | Train: [  1/600] Step 000/071 Loss: 1.052 Recall: 0.570 FA: 87 F1: 0.498195
07/10 02:44:42 AM | [48 87 52 69]
07/10 02:45:01 AM | Train: [  1/600] Step 050/071 Loss: 0.870 Recall: 0.899 FA: 20 F1: 0.863436
07/10 02:45:01 AM | [127  20  11  98]
07/10 02:45:10 AM | Train: [  1/600] Step 071/071 Loss: 0.771 Recall: 0.741 FA: 2 F1: 0.816327
07/10 02:45:10 AM | [20  2  7 20]
07/10 02:45:10 AM | Train: [  1/600] Final Recall 80.1988% FA 1936 F1: 79.6637%
07/10 02:45:10 AM | [7133 1936 1813 7343]
07/10 02:45:10 AM | Valid: [  1/600] Step 000/061 Loss: 4.656 Recall: 1.000 FA: 91 F1: 0.247934
07/10 02:45:10 AM | [150  91   0  15]
07/10 02:45:16 AM | Valid: [  1/600] Final Recall 91.5718% FA 3192 F1: 19.9355%
07/10 02:45:16 AM | [3799 3192   37  402]
07/10 02:45:16 AM | Valid: Time Spent: 6.633595s
07/10 02:45:16 AM | [0.19935531862137365]
07/10 02:45:19 AM | Model size = 1.314 MB
07/10 02:45:19 AM | Epoch 0 LR 0.05
07/10 02:45:20 AM | Train: [  1/600] Step 000/071 Loss: 1.125 Recall: 0.456 FA: 101 F1: 0.402827
07/10 02:45:20 AM | [ 30 101  68  57]
07/10 02:45:37 AM | Train: [  1/600] Step 050/071 Loss: 0.530 Recall: 0.970 FA: 19 F1: 0.919298
07/10 02:45:37 AM | [102  19   4 131]
07/10 02:45:45 AM | Train: [  1/600] Step 071/071 Loss: 0.484 Recall: 0.962 FA: 1 F1: 0.961538
07/10 02:45:45 AM | [22  1  1 25]
07/10 02:45:45 AM | Train: [  1/600] Final Recall 86.4410% FA 1527 F1: 85.1169%
07/10 02:45:45 AM | [7538 1527 1242 7918]
07/10 02:45:45 AM | Valid: [  1/600] Step 000/061 Loss: 0.390 Recall: 0.800 FA: 30 F1: 0.333333
07/10 02:45:45 AM | [216  30   2   8]
07/10 02:45:49 AM | Valid: [  1/600] Final Recall 69.4501% FA 782 F1: 42.2553%
07/10 02:45:49 AM | [6407  782  150  341]
07/10 02:45:49 AM | Valid: Time Spent: 3.781618s
07/10 02:45:49 AM | [0.4225526641883519]
07/10 02:45:50 AM | Model size = 1.248 MB
07/10 02:45:50 AM | Epoch 0 LR 0.05
07/10 02:45:51 AM | Train: [  1/600] Step 000/071 Loss: 0.980 Recall: 0.493 FA: 41 F1: 0.549180
07/10 02:45:51 AM | [79 41 69 67]
07/10 02:46:08 AM | Train: [  1/600] Step 050/071 Loss: 0.604 Recall: 0.883 FA: 24 F1: 0.848000
07/10 02:46:08 AM | [112  24  14 106]
07/10 02:46:14 AM | Train: [  1/600] Step 071/071 Loss: 0.544 Recall: 0.952 FA: 1 F1: 0.952381
07/10 02:46:14 AM | [27  1  1 20]
07/10 02:46:14 AM | Train: [  1/600] Final Recall 83.9649% FA 1585 F1: 83.3924%
07/10 02:46:14 AM | [7535 1585 1460 7645]
07/10 02:46:14 AM | Valid: [  1/600] Step 000/061 Loss: 0.428 Recall: 0.875 FA: 22 F1: 0.538462
07/10 02:46:14 AM | [218  22   2  14]
07/10 02:46:19 AM | Valid: [  1/600] Final Recall 74.8971% FA 756 F1: 45.3300%
07/10 02:46:19 AM | [6188  756  122  364]
07/10 02:46:19 AM | Valid: Time Spent: 4.369126s
07/10 02:46:19 AM | [0.4533001245330012]
07/10 02:46:22 AM | Model size = 1.280 MB
07/10 02:46:22 AM | Epoch 0 LR 0.05
07/10 02:46:23 AM | Train: [  1/600] Step 000/071 Loss: 0.985 Recall: 0.710 FA: 38 F1: 0.715328
07/10 02:46:23 AM | [80 38 40 98]
07/10 02:46:42 AM | Train: [  1/600] Step 050/071 Loss: 0.545 Recall: 0.930 FA: 23 F1: 0.882353
07/10 02:46:42 AM | [104  23   9 120]
07/10 02:46:50 AM | Train: [  1/600] Step 071/071 Loss: 0.496 Recall: 0.810 FA: 3 F1: 0.829268
07/10 02:46:50 AM | [25  3  4 17]
07/10 02:46:50 AM | Train: [  1/600] Final Recall 85.9333% FA 1485 F1: 85.0503%
07/10 02:46:50 AM | [7541 1485 1294 7905]
07/10 02:46:51 AM | Valid: [  1/600] Step 000/061 Loss: 0.682 Recall: 0.786 FA: 35 F1: 0.366667
07/10 02:46:51 AM | [207  35   3  11]
07/10 02:46:56 AM | Valid: [  1/600] Final Recall 81.8540% FA 1210 F1: 38.9306%
07/10 02:46:56 AM | [5963 1210   92  415]
07/10 02:46:56 AM | Valid: Time Spent: 5.406556s
07/10 02:46:56 AM | [0.3893058161350844]
07/10 02:46:58 AM | Model size = 1.354 MB
07/10 02:46:58 AM | Epoch 0 LR 0.05
07/10 02:47:00 AM | Train: [  1/600] Step 000/071 Loss: 1.150 Recall: 0.411 FA: 104 F1: 0.365591
07/10 02:47:00 AM | [ 28 104  73  51]
07/10 02:47:18 AM | Train: [  1/600] Step 050/071 Loss: 0.600 Recall: 0.970 FA: 25 F1: 0.898246
07/10 02:47:18 AM | [ 99  25   4 128]
07/10 02:47:26 AM | Train: [  1/600] Step 071/071 Loss: 0.540 Recall: 0.926 FA: 3 F1: 0.909091
07/10 02:47:26 AM | [19  3  2 25]
07/10 02:47:26 AM | Train: [  1/600] Final Recall 85.1259% FA 1584 F1: 84.1221%
07/10 02:47:26 AM | [7464 1584 1365 7812]
07/10 02:47:26 AM | Valid: [  1/600] Step 000/061 Loss: 0.271 Recall: 0.600 FA: 24 F1: 0.300000
07/10 02:47:26 AM | [222  24   4   6]
07/10 02:47:30 AM | Valid: [  1/600] Final Recall 67.7489% FA 677 F1: 43.1129%
07/10 02:47:30 AM | [6291  677  149  313]
07/10 02:47:30 AM | Valid: Time Spent: 3.957653s
07/10 02:47:30 AM | [0.431129476584022]
07/10 02:47:31 AM | Model size = 1.472 MB
07/10 02:47:31 AM | Epoch 0 LR 0.05
07/10 02:47:33 AM | Train: [  1/600] Step 000/071 Loss: 0.976 Recall: 0.544 FA: 43 F1: 0.576271
07/10 02:47:33 AM | [88 43 57 68]
07/10 02:47:55 AM | Train: [  1/600] Step 050/071 Loss: 0.582 Recall: 0.865 FA: 6 F1: 0.904564
07/10 02:47:55 AM | [124   6  17 109]
07/10 02:48:04 AM | Train: [  1/600] Step 071/071 Loss: 0.535 Recall: 0.955 FA: 5 F1: 0.875000
07/10 02:48:04 AM | [22  5  1 21]
07/10 02:48:04 AM | Train: [  1/600] Final Recall 85.5838% FA 1648 F1: 84.1116%
07/10 02:48:04 AM | [7379 1648 1326 7872]
07/10 02:48:05 AM | Valid: [  1/600] Step 000/061 Loss: 0.611 Recall: 0.923 FA: 62 F1: 0.275862
07/10 02:48:05 AM | [181  62   1  12]
07/10 02:48:09 AM | Valid: [  1/600] Final Recall 88.7234% FA 1642 F1: 32.9775%
07/10 02:48:09 AM | [5568 1642   53  417]
07/10 02:48:09 AM | Valid: Time Spent: 5.328217s
07/10 02:48:09 AM | [0.32977461447212336]
07/10 02:48:11 AM | Model size = 1.413 MB
07/10 02:48:11 AM | Epoch 0 LR 0.05
07/10 02:48:12 AM | Train: [  1/600] Step 000/071 Loss: 0.985 Recall: 0.659 FA: 79 F1: 0.576389
07/10 02:48:12 AM | [51 79 43 83]
07/10 02:48:32 AM | Train: [  1/600] Step 050/071 Loss: 0.516 Recall: 0.817 FA: 9 F1: 0.866397
07/10 02:48:32 AM | [116   9  24 107]
07/10 02:48:40 AM | Train: [  1/600] Step 071/071 Loss: 0.478 Recall: 0.923 FA: 3 F1: 0.905660
07/10 02:48:40 AM | [20  3  2 24]
07/10 02:48:40 AM | Train: [  1/600] Final Recall 85.8830% FA 1443 F1: 85.2366%
07/10 02:48:40 AM | [7552 1443 1303 7927]
07/10 02:48:40 AM | Valid: [  1/600] Step 000/061 Loss: 1.041 Recall: 0.944 FA: 77 F1: 0.303571
07/10 02:48:40 AM | [161  77   1  17]
07/10 02:48:44 AM | Valid: [  1/600] Final Recall 92.0849% FA 2358 F1: 28.4521%
07/10 02:48:44 AM | [4804 2358   41  477]
07/10 02:48:44 AM | Valid: Time Spent: 4.492726s
07/10 02:48:44 AM | [0.284521324187295]
07/10 02:48:46 AM | Model size = 1.492 MB
07/10 02:48:46 AM | Epoch 0 LR 0.05
07/10 02:48:47 AM | Train: [  1/600] Step 000/071 Loss: 0.968 Recall: 0.466 FA: 31 F1: 0.548673
07/10 02:48:47 AM | [92 31 71 62]
07/10 02:49:10 AM | Train: [  1/600] Step 050/071 Loss: 0.567 Recall: 0.934 FA: 22 F1: 0.882812
07/10 02:49:10 AM | [113  22   8 113]
07/10 02:49:19 AM | Train: [  1/600] Step 071/071 Loss: 0.516 Recall: 0.833 FA: 0 F1: 0.909091
07/10 02:49:19 AM | [19  0  5 25]
07/10 02:49:19 AM | Train: [  1/600] Final Recall 84.7929% FA 1619 F1: 83.6748%
07/10 02:49:19 AM | [7551 1619 1377 7678]
07/10 02:49:19 AM | Valid: [  1/600] Step 000/061 Loss: 1.418 Recall: 1.000 FA: 113 F1: 0.187050
07/10 02:49:19 AM | [130 113   0  13]
07/10 02:49:25 AM | Valid: [  1/600] Final Recall 97.3196% FA 3008 F1: 23.8083%
07/10 02:49:25 AM | [3937 3008   13  472]
07/10 02:49:25 AM | Valid: Time Spent: 6.153963s
07/10 02:49:25 AM | [0.2380832282471627]
07/10 02:49:27 AM | Model size = 1.516 MB
07/10 02:49:27 AM | Epoch 0 LR 0.05
07/10 02:49:28 AM | Train: [  1/600] Step 000/071 Loss: 0.981 Recall: 0.522 FA: 35 F1: 0.586777
07/10 02:49:28 AM | [85 35 65 71]
07/10 02:49:51 AM | Train: [  1/600] Step 050/071 Loss: 0.553 Recall: 0.893 FA: 14 F1: 0.888889
07/10 02:49:51 AM | [121  14  13 108]
07/10 02:50:00 AM | Train: [  1/600] Step 071/071 Loss: 0.508 Recall: 0.913 FA: 2 F1: 0.913043
07/10 02:50:00 AM | [24  2  2 21]
07/10 02:50:00 AM | Train: [  1/600] Final Recall 85.7205% FA 1600 F1: 84.3646%
07/10 02:50:00 AM | [7479 1600 1306 7840]
07/10 02:50:00 AM | Valid: [  1/600] Step 000/061 Loss: 0.167 Recall: 0.143 FA: 0 F1: 0.250000
07/10 02:50:00 AM | [242   0  12   2]
07/10 02:50:05 AM | Valid: [  1/600] Final Recall 3.1712% FA 6 F1: 6.0729%
07/10 02:50:05 AM | [7201    6  458   15]
07/10 02:50:05 AM | Valid: Time Spent: 5.055612s
07/10 02:50:05 AM | [0.06072874493927125]
07/10 02:50:07 AM | Model size = 1.483 MB
07/10 02:50:07 AM | Epoch 0 LR 0.05
07/10 02:50:08 AM | Train: [  1/600] Step 000/071 Loss: 1.070 Recall: 0.358 FA: 105 F1: 0.323529
07/10 02:50:08 AM | [ 28 105  79  44]
07/10 02:50:29 AM | Train: [  1/600] Step 050/071 Loss: 0.535 Recall: 0.948 FA: 28 F1: 0.865079
07/10 02:50:29 AM | [113  28   6 109]
07/10 02:50:37 AM | Train: [  1/600] Step 071/071 Loss: 0.504 Recall: 1.000 FA: 5 F1: 0.909091
07/10 02:50:37 AM | [19  5  0 25]
07/10 02:50:37 AM | Train: [  1/600] Final Recall 86.1851% FA 1694 F1: 84.2184%
07/10 02:50:37 AM | [7367 1694 1266 7898]
07/10 02:50:37 AM | Valid: [  1/600] Step 000/061 Loss: 0.336 Recall: 0.667 FA: 33 F1: 0.344828
07/10 02:50:37 AM | [208  33   5  10]
07/10 02:50:43 AM | Valid: [  1/600] Final Recall 64.3006% FA 913 F1: 36.2353%
07/10 02:50:43 AM | [6038  913  171  308]
07/10 02:50:43 AM | Valid: Time Spent: 5.231358s
07/10 02:50:43 AM | [0.36235294117647054]
07/10 02:50:44 AM | Model size = 1.365 MB
07/10 02:50:44 AM | Epoch 0 LR 0.05
07/10 02:50:45 AM | Train: [  1/600] Step 000/071 Loss: 0.970 Recall: 0.618 FA: 34 F1: 0.658537
07/10 02:50:45 AM | [91 34 50 81]
07/10 02:51:03 AM | Train: [  1/600] Step 050/071 Loss: 0.541 Recall: 0.889 FA: 17 F1: 0.868778
07/10 02:51:03 AM | [131  17  12  96]
07/10 02:51:11 AM | Train: [  1/600] Step 071/071 Loss: 0.501 Recall: 0.833 FA: 7 F1: 0.784314
07/10 02:51:11 AM | [18  7  4 20]
07/10 02:51:11 AM | Train: [  1/600] Final Recall 85.2512% FA 1483 F1: 84.5495%
07/10 02:51:11 AM | [7704 1483 1333 7705]
07/10 02:51:11 AM | Valid: [  1/600] Step 000/061 Loss: 0.717 Recall: 0.778 FA: 55 F1: 0.321839
07/10 02:51:11 AM | [183  55   4  14]
07/10 02:51:15 AM | Valid: [  1/600] Final Recall 81.7992% FA 1563 F1: 32.1546%
07/10 02:51:15 AM | [5639 1563   87  391]
07/10 02:51:15 AM | Valid: Time Spent: 4.127517s
07/10 02:51:15 AM | [0.3215460526315789]
07/10 02:51:17 AM | Model size = 1.582 MB
07/10 02:51:17 AM | Epoch 0 LR 0.05
07/10 02:51:18 AM | Train: [  1/600] Step 000/071 Loss: 0.989 Recall: 0.555 FA: 63 F1: 0.541985
07/10 02:51:18 AM | [65 63 57 71]
07/10 02:51:41 AM | Train: [  1/600] Step 050/071 Loss: 0.545 Recall: 0.899 FA: 16 F1: 0.888889
07/10 02:51:41 AM | [111  16  13 116]
07/10 02:51:51 AM | Train: [  1/600] Step 071/071 Loss: 0.499 Recall: 0.821 FA: 0 F1: 0.901961
07/10 02:51:51 AM | [21  0  5 23]
07/10 02:51:51 AM | Train: [  1/600] Final Recall 86.1449% FA 1546 F1: 84.8338%
07/10 02:51:51 AM | [7556 1546 1264 7859]
07/10 02:51:51 AM | Valid: [  1/600] Step 000/061 Loss: 0.641 Recall: 0.962 FA: 61 F1: 0.446429
07/10 02:51:51 AM | [169  61   1  25]
07/10 02:51:58 AM | Valid: [  1/600] Final Recall 93.0233% FA 2038 F1: 29.8204%
07/10 02:51:58 AM | [4919 2038   33  440]
07/10 02:51:58 AM | Valid: Time Spent: 6.730425s
07/10 02:51:58 AM | [0.2982039986445273]
07/10 02:52:00 AM | Model size = 1.242 MB
07/10 02:52:00 AM | Epoch 0 LR 0.05
07/10 02:52:01 AM | Train: [  1/600] Step 000/071 Loss: 0.999 Recall: 0.674 FA: 70 F1: 0.620915
07/10 02:52:01 AM | [45 70 46 95]
07/10 02:52:17 AM | Train: [  1/600] Step 050/071 Loss: 0.603 Recall: 0.835 FA: 14 F1: 0.853333
07/10 02:52:17 AM | [127  14  19  96]
07/10 02:52:24 AM | Train: [  1/600] Step 071/071 Loss: 0.565 Recall: 0.724 FA: 2 F1: 0.807692
07/10 02:52:24 AM | [18  2  8 21]
07/10 02:52:24 AM | Train: [  1/600] Final Recall 84.3549% FA 1617 F1: 83.4181%
07/10 02:52:24 AM | [7570 1617 1414 7624]
07/10 02:52:24 AM | Valid: [  1/600] Step 000/061 Loss: 0.363 Recall: 0.600 FA: 30 F1: 0.260870
07/10 02:52:24 AM | [216  30   4   6]
07/10 02:52:28 AM | Valid: [  1/600] Final Recall 45.9459% FA 1163 F1: 24.8046%
07/10 02:52:28 AM | [5999 1163  280  238]
07/10 02:52:28 AM | Valid: Time Spent: 3.819102s
07/10 02:52:28 AM | [0.24804585721730063]
07/10 02:52:29 AM | Model size = 1.342 MB
07/10 02:52:29 AM | Epoch 0 LR 0.05
07/10 02:52:31 AM | Train: [  1/600] Step 000/071 Loss: 0.914 Recall: 0.579 FA: 50 F1: 0.586345
07/10 02:52:31 AM | [80 50 53 73]
07/10 02:52:50 AM | Train: [  1/600] Step 050/071 Loss: 0.578 Recall: 0.927 FA: 16 F1: 0.901186
07/10 02:52:50 AM | [117  16   9 114]
07/10 02:52:57 AM | Train: [  1/600] Step 071/071 Loss: 0.536 Recall: 0.864 FA: 3 F1: 0.863636
07/10 02:52:57 AM | [24  3  3 19]
07/10 02:52:57 AM | Train: [  1/600] Final Recall 85.4697% FA 1669 F1: 83.8817%
07/10 02:52:57 AM | [7444 1669 1324 7788]
07/10 02:52:58 AM | Valid: [  1/600] Step 000/061 Loss: 0.937 Recall: 0.769 FA: 45 F1: 0.294118
07/10 02:52:58 AM | [198  45   3  10]
07/10 02:53:03 AM | Valid: [  1/600] Final Recall 74.6696% FA 1472 F1: 29.9338%
07/10 02:53:03 AM | [5504 1472  115  339]
07/10 02:53:03 AM | Valid: Time Spent: 5.361346s
07/10 02:53:03 AM | [0.2993377483443709]
07/10 02:53:06 AM | Model size = 1.495 MB
07/10 02:53:06 AM | Epoch 0 LR 0.05
07/10 02:53:08 AM | Train: [  1/600] Step 000/071 Loss: 1.043 Recall: 0.529 FA: 92 F1: 0.462094
07/10 02:53:08 AM | [43 92 57 64]
07/10 02:53:29 AM | Train: [  1/600] Step 050/071 Loss: 0.574 Recall: 0.898 FA: 20 F1: 0.873563
07/10 02:53:29 AM | [109  20  13 114]
07/10 02:53:37 AM | Train: [  1/600] Step 071/071 Loss: 0.529 Recall: 0.793 FA: 4 F1: 0.821429
07/10 02:53:37 AM | [16  4  6 23]
07/10 02:53:37 AM | Train: [  1/600] Final Recall 85.1429% FA 1590 F1: 84.0438%
07/10 02:53:37 AM | [7535 1590 1352 7748]
07/10 02:53:37 AM | Valid: [  1/600] Step 000/061 Loss: 0.961 Recall: 0.071 FA: 18 F1: 0.060606
07/10 02:53:37 AM | [224  18  13   1]
07/10 02:53:42 AM | Valid: [  1/600] Final Recall 4.4487% FA 604 F1: 4.0210%
07/10 02:53:42 AM | [6559  604  494   23]
07/10 02:53:42 AM | Valid: Time Spent: 4.549522s
07/10 02:53:42 AM | [0.04020979020979021]
07/10 02:53:44 AM | Model size = 1.396 MB
07/10 02:53:44 AM | Epoch 0 LR 0.05
07/10 02:53:45 AM | Train: [  1/600] Step 000/071 Loss: 1.103 Recall: 0.542 FA: 81 F1: 0.513333
07/10 02:53:45 AM | [33 81 65 77]
07/10 02:54:03 AM | Train: [  1/600] Step 050/071 Loss: 0.574 Recall: 0.893 FA: 13 F1: 0.896552
07/10 02:54:03 AM | [112  13  14 117]
07/10 02:54:10 AM | Train: [  1/600] Step 071/071 Loss: 0.523 Recall: 0.926 FA: 0 F1: 0.961538
07/10 02:54:10 AM | [22  0  2 25]
07/10 02:54:10 AM | Train: [  1/600] Final Recall 85.7282% FA 1626 F1: 84.3110%
07/10 02:54:10 AM | [7378 1626 1316 7905]
07/10 02:54:10 AM | Valid: [  1/600] Step 000/061 Loss: 0.564 Recall: 1.000 FA: 63 F1: 0.322581
07/10 02:54:10 AM | [178  63   0  15]
07/10 02:54:15 AM | Valid: [  1/600] Final Recall 95.5882% FA 1781 F1: 33.5546%
07/10 02:54:15 AM | [5173 1781   21  455]
07/10 02:54:15 AM | Valid: Time Spent: 4.907095s
07/10 02:54:15 AM | [0.3355457227138643]
07/10 02:54:16 AM | Model size = 1.214 MB
07/10 02:54:16 AM | Epoch 0 LR 0.05
07/10 02:54:17 AM | Train: [  1/600] Step 000/071 Loss: 1.003 Recall: 0.509 FA: 77 F1: 0.463415
07/10 02:54:17 AM | [67 77 55 57]
07/10 02:54:35 AM | Train: [  1/600] Step 050/071 Loss: 0.626 Recall: 0.896 FA: 11 F1: 0.903226
07/10 02:54:35 AM | [120  11  13 112]
07/10 02:54:41 AM | Train: [  1/600] Step 071/071 Loss: 0.550 Recall: 0.880 FA: 2 F1: 0.897959
07/10 02:54:41 AM | [22  2  3 22]
07/10 02:54:41 AM | Train: [  1/600] Final Recall 83.9855% FA 1571 F1: 83.4428%
07/10 02:54:41 AM | [7581 1571 1453 7620]
